n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj;source
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PROMILLY*INTERMARCHE;900026;Parking Intermarché Romilly sur Andelle;27493;1.266925;49.335297;2;FR*S27*EROMILLY*INTERMARCHED;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PBONNEVILLE*LORRAINE;900103;Place Lorraine La Bonneville/Iton;27082;1.03789;48.992145;2;FR*S27*EBONNEVILLE*LORRAINED;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PHEUDEBOUVILLE*ECOPARC;900031;Ecoparc satellite ZA2 Heudebouville;27332;1.221392;49.197836;2;FR*S27*EHEUDEBOUVILL*ECOPARC2D;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PGAILLON*AQUAVAL;900122;Parking Aquaval Gaillon;27275;1.34989;49.163115;2;FR*S27*EGAILLON*AQUAVALD;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PVALREUIL*4SAISONS;900095;Place des Quatre Saisons Val de Reuil;27701;1.21749100 ;49.27201000;2;FR*S27*EVALREUIL*4SAISONSG;22.0;E/F-T3;Pas en service;24/24 7/7 jours;Borne hors service;1970/01/01;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PBERNAY*LAPOSTE;900027;Place Dérou - la poste avenue Jean de la Varende Bernay;27056;0.592528;49.088719;2;FR*S27*EBERNAY*LAPOSTED;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PGIVERNY*TOURISTIQUE1;900046;Parking touristique Giverny;27285;1.530102;49.0747562;2;FR*S27*EGIVERNY*TOURISTIQUE1D;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PPHILBERTRISLE*INTER;900050;Intermarché- médiathèque St Phibert sur Risle;27587;0.659175;49.293963;2;FR*S27*EPHILBERTRISLE*INTERD;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PSERQUIGNY*CENTRE;900065;Centre bourg Serquigny;27622;0.709275;49.108212;2;FR*S27*ESERQUIGNY*CENTREG;22.0;E/F-T3;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PGISORS*MAIRIE;900111;Parking mairie Gisors;27284;1.777517;49.278682;2;FR*S27*EGISORS*MAIRIED;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PSTECOLOMBECOM*CENTRE;900128;centre Ste Colombe la Commanderie;27524;0.934779;49.103352;2;FR*S27*ESTECOLOMBECOM*CENTREG;22.0;E/F-T3;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PDOUAINS*COVOITURAGE;900053;Parking de Covoiturage Douains;27203;1.420738;49.060499;2;FR*S27*EDOUAINS*COVOITURAGED;22.0;E/F-T2;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PEVREUX*COMCOM;900119; Rue Voltaire Evreux;27229;1.15753700;49.00910900;2;FR*S27*EVREUX*COMCOMG;22.0;E/F-T3;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PQUILLEBEUF*COMCOM;900090;Parking Com Com Quilleboeuf;27485;0.525036;49.467521;2;FR*S27*EQUILLEBEUF*COMCOMG;22.0;E/F-T3;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEGE 27;SIEGE 27;SIEGE 27;FR*S27*PTHIBERVILLE*MARKET;900010;Carrefour Market Thiberville;27629;0.45836;49.141649;2;FR*S27*ETHIBERVILLE*MARKETG;22.0;E/F-T3;payant;24/24 7/7 jours;Borne en service;2017/02/10;https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-pour-vehicules-electriques-irve/#resource-9848f0ab-876b-4620-9439-1bb211166131
SIEIL37;EneRSIEIL;VIRTA;;CHAMBOURG SUR INDRE 1216;Aire de covoiturage  - 37310 CHAMBOURG SUR INDRE;37049;0.964460;47.183917;1;FR*S37*E1216;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;LUYNES 1340;Parking de l'Hotel Dieu - 37230 LUYNES;37139;0.556317;47.383873;1;FR*S37*E1340;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;VERETZ 1705;Rue des Isles (RN 76) - 37270 VERETZ;37267;0.814847;47.357802;1;FR*S37*E1705;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;CINQ MARS LA PILE 2688 - Z.A. Actiloire;Z.A. Actiloire - 37130 CINQ MARS LA PILE;37077;0.438924;47.363137;1;FR*S37*E2688;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SAINT AVERTIN 1560;Place de la Marne - 37550 ST AVERTIN;37208;0.727834;47.368329;1;FR*S37*E1560;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;CHAUMUSSAY 1221;Place des saules - 37350 CHAUMUSSAY;37064;0.862188;46.870463;1;FR*S37*E1221;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;CHINON 2572 - Parking de la gare;Parking de la gare - 37500 CHINON;37072;0.252231;47.163506;1;FR*S37*E2572;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;CERE LA RONDE 1367 - Alfred de Vigny;Rue Alfred de Vigny - 37460 CERE LA RONDE;37046;1.190003;47.261202;1;FR*S37*E1367;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;LA CHAPELLE AUX NAUX 1699;Rue principale - Place des Costois - 37130 LA CHAPELLE AUX NAUX;37056;0.427262;47.318287;1;FR*S37*E1699;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;CHARGE 1570;Rue Michel Debre - 37530 CHARGE;37060;1.030135;47.433521;1;FR*S37*E1570;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SAINT MARTIN LE BEAU 1456;Rue d'Amboise - 37270 ST MARTIN LE BEAU;37225;0.909736;47.355949;1;FR*S37*E1456;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;REIGNAC SUR INDRE 1352;Parking Gué Romain - 37310 REIGNAC SUR INDRE;37192;0.914723;47.228092;1;FR*S37*E1352;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;NOIZAY  1646;Place Jacques Brugnon - 37210 NOIZAY;37171;0.890957;47.421157;1;FR*S37*E1646;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SAINT HIPPOLYTE 2781 - Parking du Stade;Parking rue du Stade - 37600 ST HIPPOLYTE;37221;1.101471;47.057907;1;FR*S37*E2781;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;LOCHES 1351;Place de Verdun - 37600 LOCHES;37132;0.995288;47.128864;1;FR*S37*E1351;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;CHINON 1644 - Parking de la forteresse;Parking de la Forteresse - 37500 CHINON;37072;0.239361;47.169635;1;FR*S37*E1644;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;COURCAY 1235;Place de la Mairie - 37310 COURCAY;37085;0.876433;47.249876;1;FR*S37*E1235;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;NOYANT DE TOURAINE 1293;Avenue de la Gare - 37800 NOYANT DE TOURAINE;37176;0.5356139;47.083673;1;FR*S37*E1293;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SEPMES 1318;Rue de la République - 37800 SEPMES;37247;0.667944;47.073438;1;FR*S37*E1318;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;METTRAY 1285 - Les Gaudières;Les Gaudières - Rue de la plaine - 37390 METTRAY;37152;0.672785;47.458446;1;FR*S37*E1285;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SAINTE MAURE DE TOURAINE 1310;Parking Ronsard - rue du Dr Patry - 37800 STE MAURE DE TOURAINE;37226;0.616556;47.111365;1;FR*S37*E1310;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;LA CHAPELLE BLANCHE SAINT MARTIN 1255;Parking de la Salle des Fêtes - 37240 LA CHAPELLE BLANCHE ST MARTIN;37057;0.792241;47.086218;1;FR*S37*E1255;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;NAZELLES NEGRON 1287 - Avenue du Centre;Avenue du Centre - 37530 NAZELLES NEGRON;37163;0.697231;47.243192;1;FR*S37*E1287;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;BALLAN MIRE 1333;Place André Mauxion - 37510 BALLAN MIRE;37018;0.61645;47.342294;1;FR*S37*E1333;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SACHE 1302;Place Alexandre CALDER - 37190 SACHE;37205;0.542878;47.246675;1;FR*S37*E1302;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;REIGNAC SUR INDRE 1299;Parking Gué Romain - 37310 REIGNAC SUR INDRE;37192;0.914723;47.228092;1;FR*S37*E1299;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;GENILLE 1348;Parking du 8 à Huit  - 37460 GENILLE;37111;1.096377;47.181837;1;FR*S37*E1348;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;JOUE LES TOURS 1251;Rue des Martyrs - 37300 JOUE LES TOURS;37122;0.665139;47.350501;1;FR*S37*E1251;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;DIERRE 1242;Parking du bourg - 37150 DIERRE;37096;0.950848;47.346016;1;FR*S37*E1242;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;LA MEMBROLLE SUR CHOISILLE 1262 - Mazagran;Lotissement Mazagran - 37390 LA MEMBROLLE SUR CHOISILLE;37151;0.62613;47.439276;1;FR*S37*E1262;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;RAZINES 1441;Avenue de l'Eglise - 37120 RAZINES;37191;0.377102;46.975509;1;FR*S37*E1441;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SONZAY 1585;Rue de la Baratiere - Parking Salle des associations - 37360 SONZAY;37249;0.46099;47.527112;1;FR*S37*E1585;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;CONTINVOIR 1236;Rue du Lavoir - 37340 CONTINVOIR;37082;0.221197;47.387171;1;FR*S37*E1236;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;LA RICHE 1350;Place Sainte-Anne - 37520 LA RICHE;37195;0.666942;47.390752;1;FR*S37*E1350;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SAINT NICOLAS DE BOURGUEIL 1306;Place de l'église - 37140 ST NICOLAS DE BOURGUEIL;37228;0.125925;47.284457;1;FR*S37*E1306;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;BOUSSAY 2692 - Rue Notre Dame des Champs;Rue Notre Dame des Champs - 37290 BOUSSAY;37033;0.887463;46.841416;1;FR*S37*E2692;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;PARCAY SUR VIENNE 1295;Rue du Prieuré  - 37220 PARCAY SUR VIENNE;37180;0.477806;47.103448;1;FR*S37*E1295;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SAINT CYR SUR LOIRE 1309 - René Coulon;Allée René Coulon  - 37540 ST CYR SUR LOIRE;37214;0.655129;47.418898;1;FR*S37*E1309;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SAINT BRANCHS 1304;Avenue de la Foire - 37320 ST BRANCHS;37211;0.769341;47.22798;1;FR*S37*E1304;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;MAZIERES DE TOURAINE 2684 - Rue du Stade;Rue du Stade - 37130 MAZIERES DE TOURAINE;37150;0.421643;47.382828;1;FR*S37*E2684;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;ROUZIERS DE TOURAINE 1300;rue du 11 Novemebre - 37360 ROUZIERS DE TOURAINE;37204;0.648934;47.514614;1;FR*S37*E1300;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;LACELLE SAINT AVANT 1215;Cité de l'Hermitage - 37160 LA CELLE ST AVANT;37045;0.603103;47.020863;1;FR*S37*E1215;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
SIEIL37;EneRSIEIL;VIRTA;;SUBLAINES 1577;ZAC BOIS Gaulpied - 37310 SUBLAINES;37253;0.988258;47.289471;1;FR*S37*E1577;18;E/F-T2;Payant;24/24 7/7;www.virtaev.fr;2017/03/21;https://www.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-et-hybrides-rechargeables-du-syndicat-intercommunal-denergie-dindre-et-loire-1/#resource-98dca738-7d14-452d-b134-a3e42c70edc9
